company_id,company_name,legal_form,sector,region,size_category,founded_year,age_years,employees,revenues_mdl,assets_mdl,liabilities_mdl,equity_mdl,bank_borrowings_mdl,trade_payables_mdl,intercompany_loans_in_mdl,ebitda_margin,net_margin,interest_coverage,current_ratio,quick_ratio,working_capital_to_assets,retained_earnings_to_assets,roa,roe,sales_growth,probability_of_distress,distress_flag,network_out_degree,network_in_degree,out_exposure_total_mdl,in_exposure_total_mdl,contagion_index_equity_at_risk,vulnerability_bucket,top5_counterparty_share_out
CO100714,Compania N714 Orhei SRL,SRL,N-Servicii administrative,Cimișlia,Micro,2015,10,3,829257.18,1000000.0,657261.29,342738.71,492165.97,98709.74,18982.15,0.0719,0.0002,0.98,0.43,0.19,0.059,0.024,0.0,0.001,0.199,0.5107,1,11,7,12004606.1,6782310.84,9.241,Sever,0.878
CO100715,Compania K715 Edineț SRL,SRL,K-Financiar,Rezina,Micro,2020,5,13,486162.64,1000000.0,684182.56,315817.44,504517.49,153643.76,54214.62,0.0745,0.025,0.46,0.96,0.38,0.035,-0.074,0.012,0.038,0.207,0.2737,1,17,9,24898569.48,5043276.62,10.0,Sever,0.725
CO100716,Compania A716 Strășeni SRL,SRL,A-Agricultură,Florești,Micro,2012,13,2,1118903.82,1083736.28,425323.25,658413.04,235805.01,54015.29,17238.05,0.3383,0.25,12.98,1.73,1.74,0.009,0.007,0.258,0.425,-0.206,0.0051,0,9,6,5846707.26,5339035.17,2.763,Sever,0.756
CO100717,Compania A717 Rîșcani SRL,SRL,A-Agricultură,Cantemir,Mici,1997,28,26,14446742.34,17727114.76,8858652.74,8868462.02,5061765.21,1515828.95,354968.68,0.1795,0.1582,4.3,1.3,0.77,0.018,-0.006,0.129,0.258,-0.077,0.0102,0,8,15,36421346.71,33770923.26,2.098,Sever,0.963
CO100718,Compania A718 Șoldănești SRL,SRL,A-Agricultură,Chișinău,Micro,2019,6,4,1970108.18,2611841.06,1642097.5,969743.57,1194173.19,227124.64,41587.17,0.1496,0.1122,2.01,1.42,1.32,-0.001,0.081,0.085,0.228,-0.098,0.0596,0,9,12,11732795.33,7306564.73,2.944,Sever,0.851
CO100719,Compania N719 Dondușeni SRL,SRL,N-Servicii administrative,Leova,Micro,2004,21,6,2029764.68,3121429.79,1802420.95,1319008.84,909595.48,443274.7,140277.92,0.1346,0.0753,2.23,1.29,1.12,0.201,0.269,0.049,0.116,-0.132,0.0457,0,9,14,5916487.01,27356591.88,1.541,Ridicat,0.869
CO100720,Compania M720 Briceni SA,SA,M-Servicii profesionale,Ialoveni,Micro,2005,20,5,1734304.52,2012331.78,1145537.41,866794.37,585228.4,291956.22,81762.58,-0.0015,-0.0738,0.0,1.8,1.5,0.171,-0.065,-0.064,-0.148,-0.078,0.0489,0,19,7,14946286.49,8245747.04,6.02,Sever,0.745
CO100721,Compania Q721 Cantemir SRL,SRL,Q-Sănătate&Asistență,Criuleni,Micro,2018,7,7,1892320.27,2046848.61,792368.91,1254479.71,438613.44,235261.54,64532.4,0.1491,0.1097,5.31,1.53,0.77,0.18,0.122,0.101,0.165,-0.01,0.0073,0,9,15,11479877.63,24167270.18,2.89,Sever,0.969
CO100722,Compania H722 Briceni SRL,SRL,H-Transport&Depozitare,Glodeni,Mijlocii,2021,4,101,66020999.95,66307270.34,53341387.99,12965882.35,39003473.4,13099589.96,1308530.58,0.0692,0.0358,1.07,1.08,0.47,0.117,0.035,0.036,0.182,0.092,0.0371,0,13,4,15612613.39,5168102.84,0.603,Moderat,0.807
CO100723,Compania G723 Fălești SRL,SRL,G-Comerț cu ridicata&amănuntul,Edineț,Mijlocii,1992,33,99,32352030.09,29307748.18,17993085.34,11314662.84,13423597.82,2667086.1,830710.07,0.1735,0.1974,4.35,0.9,0.67,0.13,0.358,0.218,0.5,-0.026,0.0197,0,9,6,3574217.45,17592388.87,0.132,Scăzut,0.697
CO100724,Compania G724 Dubăsari SRL,SRL,G-Comerț cu ridicata&amănuntul,Criuleni,Mijlocii,2018,7,72,51188405.29,58302259.61,11533886.49,46768373.12,6916920.8,2052823.55,985999.51,0.0093,-0.0462,1.1,1.74,1.68,-0.038,0.004,-0.041,-0.051,0.258,0.0019,0,8,16,98909558.88,34151492.63,2.046,Sever,0.991
CO100725,Compania F725 Ocnița II,II,F-Construcții,Cantemir,Micro,2003,22,11,886756.76,1369044.45,648667.38,720377.07,383182.35,115473.45,52969.17,0.1817,0.1588,2.84,2.21,1.75,0.085,0.095,0.103,0.196,-0.167,0.0056,0,12,11,49000050.52,30944023.3,9.984,Sever,0.98
CO100726,Compania C726 Ungheni SRL,SRL,C-Industrie prelucrătoare,Călărași,Mijlocii,2023,2,121,72270766.12,62435723.82,59313937.63,3121786.19,24862612.86,13276666.01,2407762.31,0.1813,0.129,4.23,0.95,0.85,-0.034,0.37,0.149,0.5,0.355,0.0196,0,9,4,7697013.32,9617412.73,0.859,Ridicat,0.891
CO100727,Compania I727 Ialoveni SRL,SRL,I-HoReCa,Dondușeni,Micro,2001,24,6,1381494.87,1476196.21,271000.87,1205195.35,189966.07,55462.8,23615.37,-0.0086,-0.0801,0.0,1.78,1.88,0.044,0.109,-0.075,-0.092,0.106,0.0204,0,10,8,35439220.87,7122685.0,8.234,Sever,0.961
CO100728,Compania G728 Călărași SRL,SRL,G-Comerț cu ridicata&amănuntul,Nisporeni,Micro,2018,7,5,2330099.84,2277989.53,852682.49,1425307.04,624603.02,134618.6,45157.6,0.1646,0.1552,4.24,1.9,1.22,0.025,0.286,0.159,0.254,-0.104,0.0053,0,13,13,34331335.22,11304539.41,8.255,Sever,0.881
CO100729,Compania L729 Dondușeni ÎM,ÎM,L-Imobiliare,Cimișlia,Micro,1999,26,3,2374425.23,3134983.39,1344809.0,1790174.39,967812.26,243206.65,111034.62,0.1013,-0.015,4.85,1.19,0.62,0.202,0.228,-0.011,-0.02,0.007,0.0169,0,12,10,17720560.53,4633955.96,3.975,Sever,0.825
CO100730,Compania C730 Ialoveni II,II,C-Industrie prelucrătoare,Criuleni,Micro,2013,12,6,590611.03,1000000.0,820594.43,179405.57,515409.12,84927.05,57949.96,0.1725,0.1427,1.74,2.44,2.03,0.088,0.043,0.084,0.47,0.187,0.0074,0,14,7,26860542.87,6845678.87,10.0,Sever,0.869
CO100731,Compania E731 Glodeni SRL,SRL,E-Apă&Deșeuri,Telenești,Mici,2019,6,40,5158171.65,5167894.39,3436231.37,1731663.03,2136309.45,969280.2,253409.38,0.2167,0.1545,10.64,1.53,0.92,0.047,0.097,0.154,0.46,0.263,0.0049,0,5,8,3105712.22,4759005.61,1.014,Ridicat,1.0
CO100732,Compania N732 Dondușeni SRL,SRL,N-Servicii administrative,Leova,Mici,2020,5,18,25937960.88,29541141.73,8754500.77,20786640.97,3278088.56,1817663.83,294021.57,0.1819,0.155,19.11,1.83,1.66,-0.101,0.026,0.136,0.193,-0.09,0.0008,0,16,12,35306969.97,26096472.02,0.512,Moderat,0.754
CO100733,Compania A733 Edineț SRL,SRL,A-Agricultură,Cimișlia,Mijlocii,2007,18,15,60935766.13,46525226.27,26502486.82,20022739.45,12126836.21,7478166.08,2063265.78,0.1863,0.0699,7.52,1.35,0.9,0.146,0.055,0.091,0.213,0.559,0.001,0,10,12,19420685.31,9364489.56,0.533,Moderat,0.959
CO100734,Compania A734 UTA Găgăuzia SRL,SRL,A-Agricultură,Rezina,Mici,1998,27,31,12648872.94,14427807.96,6233671.07,8194136.88,2372386.22,857290.45,130611.99,0.1949,0.0638,21.52,1.06,0.67,0.033,0.154,0.056,0.099,0.237,0.005,0,11,12,19838141.33,21429442.34,0.764,Ridicat,0.821
CO100735,Compania I735 Cahul SRL,SRL,I-HoReCa,Telenești,Micro,2006,19,8,1579762.73,2373139.6,1403484.04,969655.56,965098.94,211279.55,71060.11,0.1873,0.0852,1.78,0.88,0.63,0.126,0.504,0.057,0.139,0.062,0.1183,0,8,7,9722435.45,11149780.6,3.208,Sever,0.952
CO100736,Compania G736 Rîșcani SRL,SRL,G-Comerț cu ridicata&amănuntul,Hîncești,Micro,1995,30,7,3028172.81,3381230.86,2245406.91,1135823.95,1180868.08,309990.67,222126.14,0.0651,-0.0029,1.1,1.82,1.49,0.217,-0.014,-0.003,-0.008,-0.063,0.0242,0,10,11,15532329.97,12197278.85,7.813,Sever,0.919
CO100737,Compania F737 Rezina SA,SA,F-Construcții,Briceni,Mijlocii,2002,23,207,102458190.78,104197440.64,60990996.54,43206444.1,33773946.96,13299793.6,2447762.56,0.2561,0.25,7.95,1.4,1.13,0.164,0.036,0.246,0.5,0.157,0.001,0,8,12,10008673.92,29666002.28,0.119,Scăzut,0.858
CO100738,Compania A738 Taraclia SRL,SRL,A-Agricultură,Drochia,Mici,2019,6,36,15100878.64,17916348.34,5795872.01,12120476.33,3876502.6,1625347.08,553115.92,0.1657,0.135,5.63,1.5,1.04,0.054,0.068,0.114,0.168,-0.078,0.0029,0,7,7,16243524.57,6617361.94,0.275,Scăzut,0.984
CO100739,Compania C739 Ocnița SRL,SRL,C-Industrie prelucrătoare,Telenești,Micro,2004,21,8,4449682.48,4777937.55,3003135.05,1774802.5,1225865.36,559598.62,217513.19,0.073,0.02,1.93,1.97,1.55,0.087,0.138,0.019,0.05,-0.021,0.0113,0,8,8,5926507.85,12368679.38,0.953,Ridicat,0.885
CO100740,Compania A740 Rezina II,II,A-Agricultură,Rezina,Mijlocii,1992,33,139,121833808.05,114948985.11,59482423.66,55466561.45,24139204.16,11699971.78,4309718.03,0.1525,0.1264,9.66,1.87,1.52,-0.119,0.093,0.134,0.278,0.026,0.0006,0,9,11,24218560.26,34011397.42,0.143,Scăzut,0.941
CO100741,Compania G741 Dondușeni II,II,G-Comerț cu ridicata&amănuntul,Drochia,Micro,2005,20,7,6343327.18,7523166.59,4412684.58,3110482.01,2330871.11,477922.67,186490.17,0.3646,0.25,11.12,0.98,0.7,0.226,0.207,0.211,0.5,0.12,0.0083,0,6,7,22182284.7,8899279.86,2.028,Sever,0.995
CO100742,Compania H742 Leova SRL,SRL,H-Transport&Depozitare,Florești,Micro,2023,2,7,1876452.97,1959514.56,1107514.81,851999.75,394556.92,256494.1,73379.77,0.1982,0.1627,9.87,1.21,0.92,0.149,0.014,0.156,0.358,0.029,0.0159,0,10,12,9401474.39,9693316.3,7.807,Sever,0.909
CO100743,Compania C743 Cimișlia SRL,SRL,C-Industrie prelucrătoare,Basarabeasca,Micro,2017,8,8,1662306.28,2266530.18,1832424.72,434105.47,1246806.21,276315.65,71234.6,0.0527,-0.0058,0.61,1.49,0.98,0.106,-0.119,-0.004,-0.022,0.189,0.0875,0,8,9,21503597.61,6571635.8,10.0,Sever,0.97
CO100744,Compania L744 Nisporeni SRL,SRL,L-Imobiliare,Basarabeasca,Mijlocii,2005,20,87,29528975.17,34228453.23,26716466.09,7511987.14,10236392.49,5698482.7,1445815.7,0.194,0.0848,4.75,1.77,1.22,0.169,-0.092,0.073,0.333,0.223,0.0019,0,13,10,36176331.0,17738815.14,3.817,Sever,0.912
CO100745,Compania A745 Orhei SRL,SRL,A-Agricultură,Glodeni,Mijlocii,2019,6,174,28370428.73,31773728.39,19269895.32,12503833.07,11692970.22,5371612.09,657251.24,0.0961,0.0305,2.25,1.61,0.6,-0.072,-0.074,0.027,0.069,-0.244,0.0151,0,10,5,9624552.5,12374799.39,0.259,Scăzut,0.911
CO100746,Compania G746 Briceni SRL,SRL,G-Comerț cu ridicata&amănuntul,Orhei,Micro,2014,11,6,3094616.99,3214514.7,1383190.95,1831323.74,741343.21,236524.17,72473.88,0.0884,0.0197,2.51,1.62,1.17,0.022,0.271,0.019,0.033,0.234,0.0109,0,8,13,13623975.79,21450233.04,2.926,Sever,0.938
CO100747,Compania I747 Drochia SRL,SRL,I-HoReCa,Briceni,Mijlocii,2024,1,95,44441821.16,48940537.65,33068311.48,15872226.17,12528737.28,5663208.35,1542187.14,0.1497,0.1211,4.14,1.38,1.13,0.176,0.141,0.11,0.339,-0.051,0.0057,0,14,10,20872808.72,35009533.71,0.592,Moderat,0.74
CO100748,Compania F748 Basarabeasca SRL,SRL,F-Construcții,Briceni,Micro,2015,10,11,1072899.85,1442492.8,512231.66,930261.14,310627.74,133911.36,31971.55,0.0732,0.0133,1.8,1.41,0.96,0.178,0.27,0.01,0.015,0.187,0.0216,0,10,8,28097766.21,5066625.07,8.665,Sever,0.948
CO100749,Compania C749 Cimișlia SRL,SRL,C-Industrie prelucrătoare,Edineț,Micro,2020,5,15,1508992.17,2336958.81,1357090.32,979868.49,564844.94,137866.89,94933.72,0.2874,0.1873,9.06,1.57,1.2,0.026,0.166,0.121,0.288,0.286,0.0048,0,6,17,1353566.62,35075247.14,0.613,Moderat,0.967
CO100750,Compania I750 Dubăsari SRL,SRL,I-HoReCa,Anenii Noi,Mari,2022,3,579,204571274.31,210684289.49,88248225.01,122436064.48,60635586.33,19091375.69,2272232.81,0.0929,0.0398,2.93,1.45,1.11,0.107,0.322,0.039,0.066,0.299,0.001,0,12,7,22915765.25,14752141.82,0.147,Scăzut,0.868
CO100751,Compania I751 Hîncești SRL,SRL,I-HoReCa,Chișinău,Micro,1994,31,5,1206018.0,1250180.56,488762.46,761418.1,316780.6,96858.96,25968.99,0.2112,0.1308,7.77,0.81,0.48,-0.041,0.268,0.126,0.207,-0.039,0.0518,0,6,8,38944075.5,8086628.49,6.919,Sever,0.997
CO100752,Compania L752 Ialoveni SRL,SRL,L-Imobiliare,Hîncești,Mici,2007,18,45,31817894.21,30486679.3,17735566.97,12751112.33,12111740.7,2521258.66,1437409.48,0.0188,0.0566,0.5,1.59,1.27,0.011,-0.043,0.059,0.141,0.161,0.0151,0,8,11,7568384.39,27150860.15,0.206,Scăzut,0.822
CO100753,Compania G753 Florești SRL,SRL,G-Comerț cu ridicata&amănuntul,Fălești,Micro,2008,17,12,1421562.61,1375385.9,751208.38,624177.52,503190.55,192986.54,73318.36,0.0674,0.0024,1.9,1.64,1.43,-0.122,0.001,0.003,0.006,0.204,0.0344,0,7,11,6299494.23,6333402.32,3.261,Sever,0.941
CO100754,Compania F754 Strășeni SRL,SRL,F-Construcții,Chișinău,Mici,2017,8,20,12388048.01,11890240.67,8271110.13,3619130.54,3944768.96,1455631.07,761005.73,0.2145,0.1377,4.89,0.29,0.05,0.336,0.172,0.143,0.471,0.114,0.0723,0,9,10,11125202.7,13703066.4,1.109,Ridicat,0.945
CO100755,Compania A755 Strășeni SRL,SRL,A-Agricultură,Briceni,Mici,2008,17,33,23830146.83,26606460.41,14189661.99,12416798.42,8754859.19,3230635.84,578867.55,0.3323,0.25,6.89,0.49,0.05,0.092,0.164,0.224,0.48,0.158,0.018,0,6,6,9257897.5,26875668.85,0.525,Moderat,0.997
CO100756,Compania G756 Basarabeasca SRL,SRL,G-Comerț cu ridicata&amănuntul,Ștefan Vodă,Mici,2018,7,39,24214000.51,19642029.85,8612642.4,11029387.45,5584671.66,1785450.5,763294.74,0.0849,0.0533,3.53,1.3,1.17,0.063,0.39,0.066,0.117,0.183,0.007,0,15,14,17714532.91,17007522.49,0.52,Moderat,0.769
CO100757,Compania G757 Fălești SRL,SRL,G-Comerț cu ridicata&amănuntul,Șoldănești,Micro,2004,21,12,1854637.52,2710441.43,1871709.54,838731.9,1155550.95,347047.65,137174.85,0.1827,0.0851,1.81,1.41,1.2,0.012,0.224,0.058,0.188,0.057,0.0551,0,10,10,8243029.98,3978737.93,4.213,Sever,0.934
CO100758,Compania A758 Dondușeni SRL,SRL,A-Agricultură,Criuleni,Micro,2016,9,9,5716915.31,7620239.76,3826400.57,3793839.18,2026347.0,1039015.44,375646.67,0.3835,0.25,8.56,1.79,1.33,-0.16,0.002,0.188,0.377,-0.26,0.004,0,8,11,6396249.9,17812349.23,1.218,Ridicat,0.907
CO100759,Compania N759 Bălți SRL,SRL,N-Servicii administrative,Soroca,Micro,2018,7,9,3714418.22,3764301.49,3321809.45,442492.04,2360144.58,958795.28,176745.78,0.0448,-0.0056,0.84,2.36,1.94,-0.001,0.132,-0.006,-0.047,0.149,0.014,0,15,15,14253733.08,34909840.03,10.0,Sever,0.812
CO100760,Compania H760 Cantemir SA,SA,H-Transport&Depozitare,Chișinău,Micro,1996,29,12,5501365.9,7951523.67,5981895.98,1969627.69,2857040.78,854674.06,362714.18,0.1575,0.1494,2.33,0.91,0.15,0.127,0.37,0.103,0.417,-0.063,0.1001,0,15,10,61675987.48,7378563.97,8.584,Sever,0.955
CO100761,Compania J761 Chișinău SRL,SRL,J-Informații&Comunicații,Ialoveni,Micro,1999,26,8,1577609.6,2139535.65,796150.08,1343385.58,390968.81,199899.59,31744.04,0.2483,0.1682,8.89,1.61,1.36,-0.043,-0.039,0.124,0.198,0.304,0.0031,0,10,8,23239844.39,7230599.76,7.869,Sever,0.938
CO100762,Compania L762 Ungheni SA,SA,L-Imobiliare,Ialoveni,Mijlocii,1995,30,71,91598012.48,84453013.25,23533683.49,60919329.77,10779680.81,4166327.28,1402927.18,0.0555,0.0603,3.72,1.4,1.22,-0.085,0.292,0.065,0.091,-0.155,0.0036,0,13,12,19012834.52,15857345.54,0.134,Scăzut,0.865
CO100763,Compania J763 Leova SRL,SRL,J-Informații&Comunicații,Hîncești,Micro,2008,17,6,1400981.12,2049943.62,792953.62,1256990.0,287435.12,98024.64,24509.68,0.0069,-0.0427,0.58,1.03,0.34,0.061,0.204,-0.029,-0.048,0.236,0.0989,0,4,12,1494730.39,6149695.61,0.328,Moderat,1.0
CO100764,Compania L764 Florești SRL,SRL,L-Imobiliare,Cahul,Mijlocii,1994,31,86,75504009.7,68503055.53,52692221.95,15810833.58,33517401.19,11636094.13,1757333.27,0.2526,0.2145,5.2,0.97,0.19,-0.11,-0.008,0.236,0.5,0.055,0.0155,0,10,12,4370817.19,20619335.4,0.11,Scăzut,0.829
CO100765,Compania L765 Leova SRL,SRL,L-Imobiliare,Nisporeni,Micro,2023,2,9,8083554.51,8008973.33,2946731.62,5062241.7,1717948.47,878615.05,266881.06,0.0989,0.0329,5.59,1.98,1.57,0.077,0.345,0.033,0.053,0.166,0.0012,0,10,9,11058826.42,10902429.67,0.7,Moderat,0.896
CO100766,Compania F766 Soroca SRL,SRL,F-Construcții,Șoldănești,Mijlocii,1995,30,193,76247307.53,57977680.38,30378592.18,27599088.2,13307836.32,3756965.0,1747321.71,0.1033,0.0887,5.11,1.16,0.65,0.319,0.146,0.117,0.245,-0.12,0.0044,0,13,13,17607230.0,27091950.25,0.242,Scăzut,0.835
CO100767,Compania A767 Soroca SRL,SRL,A-Agricultură,Ialoveni,Mijlocii,2017,8,100,34121025.87,29857373.23,13569866.18,16287507.06,4802204.8,1542090.26,1106763.47,0.0888,0.0768,4.61,1.49,1.04,0.056,-0.1,0.088,0.161,0.07,0.0034,0,9,7,23497073.38,8884764.06,0.461,Moderat,0.942
CO100768,Compania G768 Căușeni SRL,SRL,G-Comerț cu ridicata&amănuntul,Florești,Micro,1999,26,6,2795381.45,2988059.33,1669930.57,1318128.76,1244753.43,351942.57,52743.67,0.0574,0.0081,3.09,1.54,1.2,0.071,0.313,0.008,0.017,-0.062,0.0247,0,11,16,5124900.21,9515320.26,1.507,Ridicat,0.892
CO100769,Compania F769 Basarabeasca SRL,SRL,F-Construcții,Telenești,Mijlocii,1993,32,169,41214787.53,36318231.83,29596090.46,6722141.37,12320884.49,4399156.66,1483909.57,0.123,0.1069,3.74,1.56,1.07,0.105,0.183,0.121,0.5,-0.169,0.0104,0,14,8,18991538.4,4535228.8,1.098,Ridicat,0.71
CO100770,Compania C770 Rîșcani SRL,SRL,C-Industrie prelucrătoare,Căușeni,Micro,2017,8,13,4283732.64,4882121.98,3269714.91,1612407.07,1587653.33,528425.81,147525.61,0.2099,0.17,4.55,0.58,0.33,-0.01,0.342,0.149,0.452,-0.025,0.1325,0,5,16,8108652.95,22613883.09,1.459,Ridicat,1.0
CO100771,Compania J771 Rezina ÎM,ÎM,J-Informații&Comunicații,Ialoveni,Mici,2019,6,25,26524295.8,28186745.19,15241335.19,12945410.0,8520554.68,3199279.12,810519.61,0.2751,0.1938,10.4,0.81,0.49,0.093,0.429,0.182,0.397,-0.058,0.0109,0,6,11,4813655.17,24112023.77,0.138,Scăzut,0.968
CO100772,Compania H772 Briceni SRL,SRL,H-Transport&Depozitare,Edineț,Mici,2020,5,56,12862676.76,12961503.07,6003834.99,6957668.08,2869306.27,1692143.72,567689.46,0.1168,0.075,6.06,1.57,1.26,-0.051,0.115,0.074,0.139,0.224,0.0033,0,9,9,15317459.69,17255137.34,0.934,Ridicat,0.94
CO100773,Compania M773 Cahul SRL,SRL,M-Servicii profesionale,Basarabeasca,Micro,1999,26,11,2657320.2,2878581.94,1788095.08,1090486.85,705380.93,456685.6,115433.95,0.2192,0.1439,5.62,0.83,0.27,0.325,0.07,0.133,0.351,0.14,0.0299,0,11,13,4616393.3,18319340.79,2.863,Sever,0.861
CO100774,Compania J774 Telenești SRL,SRL,J-Informații&Comunicații,Florești,Micro,2024,1,6,1635268.51,2405447.73,1791312.61,614135.12,1091936.26,189023.84,133433.97,0.2134,0.1934,3.75,0.72,0.21,-0.01,0.035,0.131,0.5,-0.299,0.2608,1,8,17,5102203.85,15163663.86,2.451,Sever,0.896
CO100775,Compania G775 Strășeni SRL,SRL,G-Comerț cu ridicata&amănuntul,Cimișlia,Mici,2000,25,30,27247372.24,24310753.73,16452851.75,7857901.98,11993798.95,3549231.92,1256090.18,0.1381,0.0531,2.3,0.74,0.27,0.082,-0.107,0.059,0.184,-0.049,0.0768,0,12,12,14436431.11,6280259.04,0.787,Ridicat,0.743
CO100776,Compania E776 Cantemir SRL,SRL,E-Apă&Deșeuri,Glodeni,Micro,1993,32,1,2087324.67,2431801.31,1202648.24,1229153.07,632423.44,311632.9,70948.82,-0.0321,-0.0895,0.0,1.27,0.65,0.041,0.038,-0.077,-0.152,0.089,0.1216,0,13,5,16357209.03,3397081.88,8.598,Sever,0.858
CO100777,Compania G777 Nisporeni SA,SA,G-Comerț cu ridicata&amănuntul,Nisporeni,Micro,2018,7,9,2216645.08,3247302.17,1613411.83,1633890.34,590034.69,365033.22,103605.62,0.1074,0.0443,4.52,1.02,0.7,0.041,0.298,0.03,0.06,0.072,0.0376,0,5,16,7038901.17,18771871.46,3.527,Sever,1.0
CO100778,Compania C778 Dubăsari SRL,SRL,C-Industrie prelucrătoare,Șoldănești,Mici,1993,32,26,9787647.85,12239786.97,6988511.26,5251275.71,2559947.61,772406.76,375804.4,0.2102,0.1751,5.09,1.66,0.95,0.075,-0.027,0.14,0.326,0.082,0.0035,0,7,15,4410656.81,7997594.1,0.258,Scăzut,0.96
CO100779,Compania F779 Dondușeni SRL,SRL,F-Construcții,Soroca,Mici,1992,33,19,25848387.71,25504298.41,11789824.44,13714473.97,5218710.4,1872134.61,602714.99,0.0449,-0.0383,1.66,0.88,0.34,-0.014,0.252,-0.039,-0.072,0.143,0.0415,0,10,10,28405574.65,8227239.31,1.659,Ridicat,0.941
CO100780,Compania G780 Dondușeni SRL,SRL,G-Comerț cu ridicata&amănuntul,Leova,Micro,2022,3,5,2238693.48,2510671.9,2277877.36,232794.54,839103.21,619570.0,169376.91,0.174,0.1363,4.82,1.9,1.4,0.106,0.167,0.122,0.5,0.31,0.0077,0,7,11,1525599.75,11358122.39,1.804,Ridicat,0.925
CO100781,Compania C781 Ștefan Vodă SRL,SRL,C-Industrie prelucrătoare,Dubăsari,Mici,2005,20,43,19104055.43,22065356.42,13202669.02,8862687.4,7203635.1,1624165.89,1036665.57,-0.0105,0.0069,0.0,1.3,1.2,0.25,0.068,0.006,0.015,0.107,0.0332,0,13,6,25425153.34,11564128.22,0.677,Moderat,0.897
CO100782,Compania G782 Cahul SRL,SRL,G-Comerț cu ridicata&amănuntul,Ocnița,Mijlocii,1998,27,153,40983165.43,36012478.88,24503524.94,11508953.94,10488895.85,4574481.44,768160.3,0.045,-0.0604,1.39,1.27,1.03,0.024,0.076,-0.069,-0.215,0.202,0.0227,0,6,10,2628574.19,5949807.23,0.09,Foarte scăzut,0.97
CO100783,Compania F783 Anenii Noi SA,SA,F-Construcții,Ungheni,Mici,2020,5,44,6636529.0,5564207.09,3473657.21,2090549.88,1216263.11,366673.25,100862.01,0.0695,0.006,4.32,1.21,0.71,0.011,0.294,0.007,0.019,0.065,0.0307,0,13,14,15719918.11,14942679.38,2.916,Sever,0.857
CO100784,Compania F784 Rîșcani SRL,SRL,F-Construcții,Anenii Noi,Mici,2021,4,39,13561061.84,17489521.57,8640880.69,8848640.88,5610380.66,1777539.78,353034.08,0.118,0.0503,2.09,1.38,0.77,0.16,0.044,0.039,0.077,0.379,0.0062,0,11,8,20755351.66,10848402.45,0.589,Moderat,0.772
CO100785,Compania A785 Orhei SRL,SRL,A-Agricultură,Orhei,Mari,1998,27,731,1716450402.53,1318598131.46,1242764233.5,75833897.96,778347831.47,351877229.68,43445177.96,0.032,0.0465,0.45,1.49,0.94,0.074,-0.095,0.061,0.5,0.052,0.0057,0,10,11,61894818.09,37702252.19,0.452,Moderat,0.984
CO100786,Compania G786 Orhei SRL,SRL,G-Comerț cu ridicata&amănuntul,Strășeni,Mici,1997,28,36,11447442.15,10325216.04,6217370.04,4107846.0,2560709.76,1084909.99,308726.14,0.1129,0.0673,7.45,0.99,0.46,0.067,-0.054,0.075,0.187,0.1,0.0182,0,12,10,5218022.68,11652498.91,0.416,Moderat,0.692
CO100787,Compania L787 Fălești SRL,SRL,L-Imobiliare,Rezina,Mici,2016,9,46,39872476.8,44177942.6,21580782.99,22597159.62,13527569.2,6302246.44,1601801.63,0.1487,0.0718,5.85,1.58,1.14,0.116,-0.02,0.065,0.127,-0.068,0.0019,0,4,10,2482218.73,13593457.09,0.067,Foarte scăzut,1.0
CO100788,Compania I788 Călărași SRL,SRL,I-HoReCa,Briceni,Mijlocii,2000,25,214,50736248.92,58926685.0,31025891.79,27900793.21,21118967.9,6456204.23,749765.93,0.1273,0.0893,2.3,0.99,0.24,0.142,0.213,0.077,0.162,0.297,0.0094,0,9,17,9187565.67,19206055.71,0.213,Scăzut,0.933
CO100789,Compania D789 Ialoveni SA,SA,D-Energie/Electricitate,Dondușeni,Mici,1995,30,62,24632721.59,26393517.31,22711870.92,3681646.39,11223608.32,3220192.74,1826775.25,0.0704,0.0275,1.26,1.26,0.83,0.262,-0.002,0.026,0.184,0.425,0.0196,0,8,12,17029431.9,16444156.08,1.32,Ridicat,0.943
CO100790,Compania G790 Nisporeni SRL,SRL,G-Comerț cu ridicata&amănuntul,Taraclia,Micro,2015,10,2,4249692.41,4290881.47,1614334.35,2676547.13,1208195.82,392663.56,32590.88,0.194,0.0885,5.76,1.68,1.14,0.028,-0.022,0.088,0.141,0.174,0.003,0,16,8,19093390.34,4497833.93,2.138,Sever,0.736
CO100791,Compania N791 Rezina SRL,SRL,N-Servicii administrative,Chișinău,Mici,1996,29,62,2958238.05,3539384.4,2292286.24,1247098.16,937532.18,635597.42,82153.12,0.1493,0.1346,2.84,1.68,1.55,0.255,0.239,0.112,0.319,0.422,0.0061,0,10,11,6004430.83,16248145.81,2.182,Sever,0.894
CO100792,Compania M792 Șoldănești SRL,SRL,M-Servicii profesionale,Drochia,Micro,2002,23,4,720289.08,1000000.0,785033.36,214966.64,586456.07,121997.43,39841.38,0.1631,0.072,1.43,1.22,0.79,0.022,0.287,0.052,0.241,0.089,0.1567,0,5,12,3273640.05,5404742.63,7.19,Sever,1.0
CO100793,Compania H793 Taraclia SRL,SRL,H-Transport&Depozitare,Telenești,Micro,2003,22,9,4065333.16,5964122.18,3680664.13,2283458.05,2688453.72,977734.57,279146.57,0.2276,0.1332,3.0,1.35,0.57,0.177,0.221,0.091,0.237,0.014,0.018,0,9,8,16377629.6,4574530.66,2.345,Sever,0.941
